CustomerID,AmountSpent,ProductCategory,LoginFrequency,ServiceUsage,ChurnStatus,Days_Since_Last_Transaction,Days_Since_last_Interaction,Days_Since_Last_Login
208,102.2,Clothing,24,Online Banking,0,1224,,777
209,235.33,Furniture,12,Mobile App,0,957,,646
209,442.61,Groceries,12,Mobile App,0,1022,,646
209,193.31,Clothing,12,Mobile App,0,1162,,646
209,456.81,Electronics,12,Mobile App,0,1203,,646
210,48.96,Clothing,29,Online Banking,0,1119,,726
210,381.46,Clothing,29,Online Banking,0,1080,,726
210,331.77,Groceries,29,Online Banking,0,1222,,726
210,250.54,Groceries,29,Online Banking,0,1027,,726
210,345.58,Furniture,29,Online Banking,0,1051,,726
210,185.36,Electronics,29,Online Banking,0,1004,,726
210,183.6,Electronics,29,Online Banking,0,1160,,726
211,95.81,Books,35,Online Banking,0,1261,,869
211,261.24,Clothing,35,Online Banking,0,945,,869
211,321.63,Books,35,Online Banking,0,1012,,869
211,194.33,Furniture,35,Online Banking,0,1272,,869
211,343.11,Furniture,35,Online Banking,0,1019,,869
211,6.09,Clothing,35,Online Banking,0,995,,869
212,39.59,Electronics,37,Website,0,1148,991.0,766
212,78.32,Clothing,37,Website,0,1165,991.0,766
212,415.77,Furniture,37,Website,0,935,991.0,766
212,57.72,Groceries,37,Website,0,934,991.0,766
212,349.82,Groceries,37,Website,0,1121,991.0,766
212,60.7,Electronics,37,Website,0,1110,991.0,766
212,45.69,Books,37,Website,0,1082,991.0,766
213,350.61,Groceries,30,Website,1,1264,1283.0,877
213,403.19,Electronics,30,Website,1,1011,1283.0,877
213,241.51,Electronics,30,Website,1,1294,1283.0,877
213,179.05,Electronics,30,Website,1,1230,1283.0,877
213,117.24,Electronics,30,Website,1,1063,1283.0,877
213,396.02,Books,30,Website,1,937,1283.0,877
213,405.27,Electronics,30,Website,1,1277,1283.0,877
214,357.49,Books,41,Online Banking,0,1226,,625
214,376.61,Electronics,41,Online Banking,0,1272,,625
215,123.37,Clothing,42,Online Banking,0,1196,999.0,620
215,123.37,Clothing,42,Online Banking,0,1196,968.0,620
215,452.15,Books,42,Online Banking,0,1056,999.0,620
215,452.15,Books,42,Online Banking,0,1056,968.0,620
215,410.57,Books,42,Online Banking,0,1036,999.0,620
215,410.57,Books,42,Online Banking,0,1036,968.0,620
215,133.82,Clothing,42,Online Banking,0,1145,999.0,620
215,133.82,Clothing,42,Online Banking,0,1145,968.0,620
215,217.0,Groceries,42,Online Banking,0,1007,999.0,620
215,217.0,Groceries,42,Online Banking,0,1007,968.0,620
215,6.79,Furniture,42,Online Banking,0,947,999.0,620
215,6.79,Furniture,42,Online Banking,0,947,968.0,620
216,440.74,Groceries,35,Mobile App,0,1061,1033.0,682
216,440.74,Groceries,35,Mobile App,0,1061,949.0,682
216,294.67,Clothing,35,Mobile App,0,1247,1033.0,682
216,294.67,Clothing,35,Mobile App,0,1247,949.0,682
216,290.67,Electronics,35,Mobile App,0,1005,1033.0,682
216,290.67,Electronics,35,Mobile App,0,1005,949.0,682
216,350.4,Clothing,35,Mobile App,0,1159,1033.0,682
216,350.4,Clothing,35,Mobile App,0,1159,949.0,682
216,194.38,Electronics,35,Mobile App,0,1055,1033.0,682
216,194.38,Electronics,35,Mobile App,0,1055,949.0,682
217,184.45,Furniture,1,Online Banking,1,1051,1203.0,705
217,350.5,Clothing,1,Online Banking,1,1092,1203.0,705
217,360.24,Books,1,Online Banking,1,1055,1203.0,705
217,195.47,Furniture,1,Online Banking,1,1229,1203.0,705
217,453.54,Clothing,1,Online Banking,1,1246,1203.0,705
217,298.87,Furniture,1,Online Banking,1,1135,1203.0,705
217,298.23,Electronics,1,Online Banking,1,967,1203.0,705
217,435.48,Clothing,1,Online Banking,1,1147,1203.0,705
218,356.41,Groceries,40,Mobile App,0,964,,768
218,315.78,Clothing,40,Mobile App,0,1169,,768
218,480.54,Clothing,40,Mobile App,0,1006,,768
218,104.15,Electronics,40,Mobile App,0,1294,,768
218,199.37,Books,40,Mobile App,0,1250,,768
218,186.47,Groceries,40,Mobile App,0,944,,768
218,123.85,Books,40,Mobile App,0,1238,,768
219,427.53,Furniture,26,Online Banking,0,1022,,732
219,444.83,Furniture,26,Online Banking,0,1017,,732
219,440.96,Clothing,26,Online Banking,0,1219,,732
219,311.0,Groceries,26,Online Banking,0,1113,,732
220,337.99,Electronics,35,Online Banking,0,1171,,615
220,267.71,Books,35,Online Banking,0,1089,,615
220,424.76,Electronics,35,Online Banking,0,1264,,615
221,394.23,Electronics,42,Mobile App,1,1173,1155.0,764
221,386.79,Books,42,Mobile App,1,1232,1155.0,764
221,463.74,Furniture,42,Mobile App,1,1172,1155.0,764
221,32.53,Furniture,42,Mobile App,1,1283,1155.0,764
222,379.85,Books,7,Website,0,950,,777
222,178.87,Electronics,7,Website,0,1114,,777
222,221.61,Furniture,7,Website,0,1110,,777
222,50.08,Groceries,7,Website,0,1246,,777
222,75.74,Groceries,7,Website,0,1222,,777
222,332.8,Books,7,Website,0,1024,,777
222,463.5,Groceries,7,Website,0,1125,,777
223,393.62,Groceries,4,Online Banking,0,1096,1063.0,728
223,453.05,Clothing,4,Online Banking,0,1188,1063.0,728
223,48.25,Groceries,4,Online Banking,0,980,1063.0,728
223,216.12,Clothing,4,Online Banking,0,1174,1063.0,728
223,295.93,Electronics,4,Online Banking,0,984,1063.0,728
223,329.29,Groceries,4,Online Banking,0,1076,1063.0,728
224,444.1,Furniture,5,Website,0,997,,795
224,11.41,Clothing,5,Website,0,970,,795
224,230.95,Books,5,Website,0,1039,,795
224,97.68,Groceries,5,Website,0,1226,,795
224,498.29,Groceries,5,Website,0,1032,,795
224,387.8,Furniture,5,Website,0,1079,,795
224,495.5,Electronics,5,Website,0,1018,,795
224,354.59,Groceries,5,Website,0,1263,,795
225,358.06,Electronics,39,Online Banking,0,1124,1282.0,735
225,358.06,Electronics,39,Online Banking,0,1124,1165.0,735
225,363.23,Books,39,Online Banking,0,1176,1282.0,735
225,363.23,Books,39,Online Banking,0,1176,1165.0,735
225,425.34,Books,39,Online Banking,0,1226,1282.0,735
225,425.34,Books,39,Online Banking,0,1226,1165.0,735
225,453.23,Electronics,39,Online Banking,0,1231,1282.0,735
225,453.23,Electronics,39,Online Banking,0,1231,1165.0,735
225,114.1,Electronics,39,Online Banking,0,958,1282.0,735
225,114.1,Electronics,39,Online Banking,0,958,1165.0,735
225,156.55,Electronics,39,Online Banking,0,1004,1282.0,735
225,156.55,Electronics,39,Online Banking,0,1004,1165.0,735
225,289.76,Furniture,39,Online Banking,0,1146,1282.0,735
225,289.76,Furniture,39,Online Banking,0,1146,1165.0,735
225,490.02,Books,39,Online Banking,0,938,1282.0,735
225,490.02,Books,39,Online Banking,0,938,1165.0,735
226,334.23,Clothing,11,Mobile App,0,1224,1275.0,862
226,17.88,Clothing,11,Mobile App,0,946,1275.0,862
226,20.17,Furniture,11,Mobile App,0,1172,1275.0,862
226,163.75,Books,11,Mobile App,0,967,1275.0,862
226,121.24,Electronics,11,Mobile App,0,1051,1275.0,862
226,410.81,Furniture,11,Mobile App,0,1222,1275.0,862
226,393.1,Clothing,11,Mobile App,0,1140,1275.0,862
227,436.82,Groceries,15,Online Banking,1,1035,,619
227,11.28,Clothing,15,Online Banking,1,1106,,619
227,362.96,Electronics,15,Online Banking,1,1262,,619
227,224.83,Furniture,15,Online Banking,1,1174,,619
227,44.98,Books,15,Online Banking,1,1157,,619
227,73.36,Clothing,15,Online Banking,1,942,,619
227,96.12,Electronics,15,Online Banking,1,1106,,619
228,238.01,Furniture,32,Website,0,1211,1080.0,642
228,238.01,Furniture,32,Website,0,1211,1104.0,642
228,447.99,Books,32,Website,0,1124,1080.0,642
228,447.99,Books,32,Website,0,1124,1104.0,642
228,253.02,Books,32,Website,0,1109,1080.0,642
228,253.02,Books,32,Website,0,1109,1104.0,642
228,415.79,Groceries,32,Website,0,1276,1080.0,642
228,415.79,Groceries,32,Website,0,1276,1104.0,642
228,332.94,Books,32,Website,0,1138,1080.0,642
228,332.94,Books,32,Website,0,1138,1104.0,642
228,497.61,Electronics,32,Website,0,1287,1080.0,642
228,497.61,Electronics,32,Website,0,1287,1104.0,642
229,146.08,Books,37,Website,0,1042,1072.0,574
229,411.94,Books,37,Website,0,1140,1072.0,574
229,259.2,Groceries,37,Website,0,1227,1072.0,574
229,200.33,Furniture,37,Website,0,1174,1072.0,574
229,202.57,Clothing,37,Website,0,1241,1072.0,574
229,261.67,Groceries,37,Website,0,1129,1072.0,574
229,346.02,Clothing,37,Website,0,1152,1072.0,574
229,240.19,Furniture,37,Website,0,1218,1072.0,574
229,491.03,Clothing,37,Website,0,1196,1072.0,574
230,421.5,Clothing,9,Online Banking,1,966,1044.0,684
230,421.5,Clothing,9,Online Banking,1,966,1254.0,684
230,263.05,Electronics,9,Online Banking,1,981,1044.0,684
230,263.05,Electronics,9,Online Banking,1,981,1254.0,684
230,481.72,Clothing,9,Online Banking,1,1186,1044.0,684
230,481.72,Clothing,9,Online Banking,1,1186,1254.0,684
230,202.0,Books,9,Online Banking,1,1048,1044.0,684
230,202.0,Books,9,Online Banking,1,1048,1254.0,684
230,67.94,Clothing,9,Online Banking,1,1030,1044.0,684
230,67.94,Clothing,9,Online Banking,1,1030,1254.0,684
230,31.86,Books,9,Online Banking,1,1277,1044.0,684
230,31.86,Books,9,Online Banking,1,1277,1254.0,684
231,347.94,Books,47,Online Banking,1,1134,,880
231,449.55,Clothing,47,Online Banking,1,964,,880
231,427.65,Books,47,Online Banking,1,1028,,880
231,128.28,Groceries,47,Online Banking,1,936,,880
232,38.55,Furniture,32,Online Banking,0,1241,1221.0,680
232,38.55,Furniture,32,Online Banking,0,1241,968.0,680
232,236.33,Groceries,32,Online Banking,0,1212,1221.0,680
232,236.33,Groceries,32,Online Banking,0,1212,968.0,680
232,196.51,Electronics,32,Online Banking,0,1274,1221.0,680
232,196.51,Electronics,32,Online Banking,0,1274,968.0,680
232,217.36,Clothing,32,Online Banking,0,1184,1221.0,680
232,217.36,Clothing,32,Online Banking,0,1184,968.0,680
232,263.34,Furniture,32,Online Banking,0,986,1221.0,680
232,263.34,Furniture,32,Online Banking,0,986,968.0,680
232,440.13,Furniture,32,Online Banking,0,1179,1221.0,680
232,440.13,Furniture,32,Online Banking,0,1179,968.0,680
232,485.11,Electronics,32,Online Banking,0,1142,1221.0,680
232,485.11,Electronics,32,Online Banking,0,1142,968.0,680
232,204.86,Groceries,32,Online Banking,0,1196,1221.0,680
232,204.86,Groceries,32,Online Banking,0,1196,968.0,680
233,284.72,Electronics,33,Website,0,978,1033.0,670
233,284.72,Electronics,33,Website,0,978,1014.0,670
233,69.76,Books,33,Website,0,1249,1033.0,670
233,69.76,Books,33,Website,0,1249,1014.0,670
233,462.94,Clothing,33,Website,0,1201,1033.0,670
233,462.94,Clothing,33,Website,0,1201,1014.0,670
234,162.56,Furniture,23,Online Banking,1,1121,,761
234,50.6,Groceries,23,Online Banking,1,1278,,761
234,115.18,Furniture,23,Online Banking,1,1028,,761
234,302.69,Electronics,23,Online Banking,1,1022,,761
234,150.62,Books,23,Online Banking,1,1210,,761
234,466.05,Groceries,23,Online Banking,1,1267,,761
234,119.48,Electronics,23,Online Banking,1,1102,,761
234,209.52,Clothing,23,Online Banking,1,1188,,761
235,279.74,Electronics,15,Mobile App,0,1212,1241.0,569
235,279.74,Electronics,15,Mobile App,0,1212,1104.0,569
235,475.22,Electronics,15,Mobile App,0,1209,1241.0,569
235,475.22,Electronics,15,Mobile App,0,1209,1104.0,569
235,15.54,Electronics,15,Mobile App,0,1025,1241.0,569
235,15.54,Electronics,15,Mobile App,0,1025,1104.0,569
236,343.69,Clothing,30,Online Banking,1,958,1288.0,663
236,343.69,Clothing,30,Online Banking,1,958,1107.0,663
236,257.05,Electronics,30,Online Banking,1,980,1288.0,663
236,257.05,Electronics,30,Online Banking,1,980,1107.0,663
236,299.58,Furniture,30,Online Banking,1,1235,1288.0,663
236,299.58,Furniture,30,Online Banking,1,1235,1107.0,663
236,323.12,Electronics,30,Online Banking,1,1083,1288.0,663
236,323.12,Electronics,30,Online Banking,1,1083,1107.0,663
236,149.68,Electronics,30,Online Banking,1,944,1288.0,663
236,149.68,Electronics,30,Online Banking,1,944,1107.0,663
236,109.87,Clothing,30,Online Banking,1,1209,1288.0,663
236,109.87,Clothing,30,Online Banking,1,1209,1107.0,663
237,398.99,Electronics,16,Online Banking,1,1264,,918
238,216.64,Books,22,Mobile App,1,1158,1108.0,668
238,312.21,Groceries,22,Mobile App,1,1249,1108.0,668
238,233.59,Groceries,22,Mobile App,1,994,1108.0,668
239,158.43,Books,43,Mobile App,1,1214,987.0,649
239,115.9,Furniture,43,Mobile App,1,950,987.0,649
239,471.72,Electronics,43,Mobile App,1,1272,987.0,649
239,83.09,Electronics,43,Mobile App,1,959,987.0,649
239,366.67,Electronics,43,Mobile App,1,1242,987.0,649
239,309.18,Electronics,43,Mobile App,1,982,987.0,649
239,202.06,Books,43,Mobile App,1,1050,987.0,649
239,462.86,Furniture,43,Mobile App,1,1069,987.0,649
239,484.93,Electronics,43,Mobile App,1,1074,987.0,649
240,401.08,Groceries,30,Online Banking,0,966,1213.0,723
240,458.39,Groceries,30,Online Banking,0,1291,1213.0,723
241,125.96,Groceries,1,Mobile App,0,1184,1147.0,578
241,27.6,Books,1,Mobile App,0,1292,1147.0,578
241,127.06,Electronics,1,Mobile App,0,1027,1147.0,578
241,409.19,Electronics,1,Mobile App,0,1173,1147.0,578
241,314.17,Books,1,Mobile App,0,1047,1147.0,578
241,182.18,Clothing,1,Mobile App,0,1117,1147.0,578
241,256.72,Clothing,1,Mobile App,0,1074,1147.0,578
241,444.16,Clothing,1,Mobile App,0,1090,1147.0,578
241,298.89,Clothing,1,Mobile App,0,1117,1147.0,578
242,134.74,Electronics,35,Online Banking,1,977,1029.0,884
242,134.74,Electronics,35,Online Banking,1,977,1146.0,884
242,484.62,Clothing,35,Online Banking,1,1004,1029.0,884
242,484.62,Clothing,35,Online Banking,1,1004,1146.0,884
242,107.37,Groceries,35,Online Banking,1,1240,1029.0,884
242,107.37,Groceries,35,Online Banking,1,1240,1146.0,884
243,160.29,Clothing,18,Website,0,975,944.0,588
243,458.27,Books,18,Website,0,1287,944.0,588
243,447.53,Books,18,Website,0,1091,944.0,588
243,22.91,Clothing,18,Website,0,1160,944.0,588
243,379.69,Clothing,18,Website,0,971,944.0,588
243,438.95,Groceries,18,Website,0,1006,944.0,588
243,44.12,Groceries,18,Website,0,1281,944.0,588
243,149.35,Books,18,Website,0,972,944.0,588
243,261.07,Electronics,18,Website,0,1200,944.0,588
244,467.07,Clothing,15,Online Banking,0,954,1043.0,759
244,467.07,Clothing,15,Online Banking,0,954,1222.0,759
244,24.71,Electronics,15,Online Banking,0,1203,1043.0,759
244,24.71,Electronics,15,Online Banking,0,1203,1222.0,759
244,78.06,Clothing,15,Online Banking,0,1011,1043.0,759
244,78.06,Clothing,15,Online Banking,0,1011,1222.0,759
244,332.66,Clothing,15,Online Banking,0,1055,1043.0,759
244,332.66,Clothing,15,Online Banking,0,1055,1222.0,759
244,115.21,Furniture,15,Online Banking,0,1209,1043.0,759
244,115.21,Furniture,15,Online Banking,0,1209,1222.0,759
244,309.6,Groceries,15,Online Banking,0,1114,1043.0,759
244,309.6,Groceries,15,Online Banking,0,1114,1222.0,759
244,322.59,Electronics,15,Online Banking,0,1208,1043.0,759
244,322.59,Electronics,15,Online Banking,0,1208,1222.0,759
245,394.18,Clothing,21,Online Banking,0,1102,,793
245,459.71,Furniture,21,Online Banking,0,1160,,793
245,170.28,Groceries,21,Online Banking,0,1143,,793
245,453.87,Clothing,21,Online Banking,0,1282,,793
245,382.68,Books,21,Online Banking,0,1127,,793
245,344.58,Groceries,21,Online Banking,0,981,,793
245,175.4,Books,21,Online Banking,0,1193,,793
245,170.1,Electronics,21,Online Banking,0,1029,,793
245,414.29,Furniture,21,Online Banking,0,1165,,793
246,481.33,Electronics,40,Mobile App,0,965,1023.0,848
246,346.82,Furniture,40,Mobile App,0,1061,1023.0,848
246,253.19,Clothing,40,Mobile App,0,1080,1023.0,848
246,89.8,Clothing,40,Mobile App,0,1121,1023.0,848
247,154.02,Electronics,2,Online Banking,0,1017,1242.0,573
247,154.02,Electronics,2,Online Banking,0,1017,1000.0,573
247,114.96,Electronics,2,Online Banking,0,1185,1242.0,573
247,114.96,Electronics,2,Online Banking,0,1185,1000.0,573
247,406.81,Clothing,2,Online Banking,0,1259,1242.0,573
247,406.81,Clothing,2,Online Banking,0,1259,1000.0,573
247,259.07,Clothing,2,Online Banking,0,1128,1242.0,573
247,259.07,Clothing,2,Online Banking,0,1128,1000.0,573
247,485.95,Clothing,2,Online Banking,0,1124,1242.0,573
247,485.95,Clothing,2,Online Banking,0,1124,1000.0,573
247,22.47,Groceries,2,Online Banking,0,1048,1242.0,573
247,22.47,Groceries,2,Online Banking,0,1048,1000.0,573
247,444.4,Clothing,2,Online Banking,0,1288,1242.0,573
247,444.4,Clothing,2,Online Banking,0,1288,1000.0,573
248,204.89,Furniture,30,Online Banking,1,1133,1119.0,693
248,414.89,Books,30,Online Banking,1,971,1119.0,693
248,405.75,Groceries,30,Online Banking,1,1054,1119.0,693
248,379.88,Clothing,30,Online Banking,1,989,1119.0,693
248,113.73,Furniture,30,Online Banking,1,975,1119.0,693
249,356.39,Books,40,Website,0,1269,1283.0,894
250,400.78,Books,32,Website,0,1268,1191.0,922
250,27.98,Clothing,32,Website,0,1289,1191.0,922
250,90.66,Electronics,32,Website,0,934,1191.0,922
250,353.55,Electronics,32,Website,0,1202,1191.0,922
250,281.14,Furniture,32,Website,0,1194,1191.0,922
250,166.39,Groceries,32,Website,0,982,1191.0,922
250,286.86,Groceries,32,Website,0,1271,1191.0,922
251,251.56,Groceries,28,Website,1,957,1010.0,848
251,217.4,Furniture,28,Website,1,1168,1010.0,848
251,204.24,Electronics,28,Website,1,1280,1010.0,848
251,346.3,Books,28,Website,1,1206,1010.0,848
251,295.09,Clothing,28,Website,1,1018,1010.0,848
251,280.13,Books,28,Website,1,1132,1010.0,848
251,374.07,Furniture,28,Website,1,1178,1010.0,848
252,308.11,Clothing,11,Online Banking,1,1237,,708
252,8.69,Groceries,11,Online Banking,1,1186,,708
252,489.77,Groceries,11,Online Banking,1,1173,,708
252,174.14,Groceries,11,Online Banking,1,1087,,708
253,479.69,Electronics,7,Online Banking,0,1093,1093.0,594
253,103.82,Furniture,7,Online Banking,0,1246,1093.0,594
253,447.08,Books,7,Online Banking,0,1271,1093.0,594
253,179.77,Clothing,7,Online Banking,0,961,1093.0,594
253,108.75,Clothing,7,Online Banking,0,1065,1093.0,594
254,444.41,Groceries,1,Mobile App,1,1020,1103.0,694
254,444.41,Groceries,1,Mobile App,1,1020,1087.0,694
254,40.58,Books,1,Mobile App,1,1100,1103.0,694
254,40.58,Books,1,Mobile App,1,1100,1087.0,694
254,201.0,Furniture,1,Mobile App,1,1256,1103.0,694
254,201.0,Furniture,1,Mobile App,1,1256,1087.0,694
254,163.23,Electronics,1,Mobile App,1,1050,1103.0,694
254,163.23,Electronics,1,Mobile App,1,1050,1087.0,694
254,274.4,Furniture,1,Mobile App,1,1286,1103.0,694
254,274.4,Furniture,1,Mobile App,1,1286,1087.0,694
254,36.71,Electronics,1,Mobile App,1,1215,1103.0,694
254,36.71,Electronics,1,Mobile App,1,1215,1087.0,694
254,337.91,Clothing,1,Mobile App,1,1129,1103.0,694
254,337.91,Clothing,1,Mobile App,1,1129,1087.0,694
254,231.85,Books,1,Mobile App,1,1275,1103.0,694
254,231.85,Books,1,Mobile App,1,1275,1087.0,694
254,490.17,Electronics,1,Mobile App,1,953,1103.0,694
254,490.17,Electronics,1,Mobile App,1,953,1087.0,694
255,381.38,Furniture,43,Mobile App,0,1250,1190.0,763
255,495.75,Furniture,43,Mobile App,0,934,1190.0,763
255,14.8,Clothing,43,Mobile App,0,1078,1190.0,763
255,360.88,Furniture,43,Mobile App,0,1034,1190.0,763
255,490.36,Electronics,43,Mobile App,0,1119,1190.0,763
255,476.74,Books,43,Mobile App,0,1227,1190.0,763
255,452.78,Books,43,Mobile App,0,986,1190.0,763
256,208.67,Groceries,28,Mobile App,0,1016,1163.0,693
256,208.67,Groceries,28,Mobile App,0,1016,1074.0,693
257,92.62,Furniture,39,Website,0,1274,938.0,900
258,403.78,Groceries,19,Mobile App,0,1177,1093.0,763
258,403.78,Groceries,19,Mobile App,0,1177,984.0,763
258,108.43,Groceries,19,Mobile App,0,986,1093.0,763
258,108.43,Groceries,19,Mobile App,0,986,984.0,763
258,276.42,Clothing,19,Mobile App,0,1011,1093.0,763
258,276.42,Clothing,19,Mobile App,0,1011,984.0,763
258,44.22,Groceries,19,Mobile App,0,1249,1093.0,763
258,44.22,Groceries,19,Mobile App,0,1249,984.0,763
259,336.72,Furniture,39,Online Banking,0,1001,1139.0,856
259,367.84,Clothing,39,Online Banking,0,1151,1139.0,856
259,45.1,Books,39,Online Banking,0,1260,1139.0,856
259,136.69,Furniture,39,Online Banking,0,1150,1139.0,856
259,137.39,Electronics,39,Online Banking,0,1287,1139.0,856
259,445.93,Books,39,Online Banking,0,1122,1139.0,856
260,326.35,Furniture,32,Website,1,1033,936.0,695
260,454.65,Books,32,Website,1,1126,936.0,695
260,406.11,Furniture,32,Website,1,1202,936.0,695
260,73.27,Clothing,32,Website,1,1107,936.0,695
260,382.53,Furniture,32,Website,1,1038,936.0,695
260,132.46,Electronics,32,Website,1,1232,936.0,695
260,467.01,Groceries,32,Website,1,992,936.0,695
260,153.34,Clothing,32,Website,1,1216,936.0,695
261,489.07,Clothing,49,Online Banking,1,1145,1146.0,782
262,389.3,Books,30,Website,1,957,1188.0,896
262,389.3,Books,30,Website,1,957,1234.0,896
262,114.63,Groceries,30,Website,1,970,1188.0,896
262,114.63,Groceries,30,Website,1,970,1234.0,896
262,269.19,Furniture,30,Website,1,1252,1188.0,896
262,269.19,Furniture,30,Website,1,1252,1234.0,896
262,373.09,Books,30,Website,1,1013,1188.0,896
262,373.09,Books,30,Website,1,1013,1234.0,896
262,339.95,Groceries,30,Website,1,1277,1188.0,896
262,339.95,Groceries,30,Website,1,1277,1234.0,896
262,38.6,Furniture,30,Website,1,994,1188.0,896
262,38.6,Furniture,30,Website,1,994,1234.0,896
262,474.7,Electronics,30,Website,1,1001,1188.0,896
262,474.7,Electronics,30,Website,1,1001,1234.0,896
262,468.35,Clothing,30,Website,1,1097,1188.0,896
262,468.35,Clothing,30,Website,1,1097,1234.0,896
262,472.78,Clothing,30,Website,1,1205,1188.0,896
262,472.78,Clothing,30,Website,1,1205,1234.0,896
263,13.04,Groceries,2,Website,0,982,1156.0,569
263,13.04,Groceries,2,Website,0,982,1108.0,569
264,207.81,Electronics,44,Online Banking,0,1092,1232.0,864
264,317.21,Books,44,Online Banking,0,1180,1232.0,864
265,95.34,Furniture,43,Online Banking,0,1056,,835
265,294.83,Groceries,43,Online Banking,0,1246,,835
265,223.77,Groceries,43,Online Banking,0,1227,,835
265,404.47,Books,43,Online Banking,0,1070,,835
265,493.46,Clothing,43,Online Banking,0,1134,,835
266,459.39,Books,37,Online Banking,0,1185,960.0,924
267,208.45,Books,19,Online Banking,0,969,1019.0,603
267,34.16,Clothing,19,Online Banking,0,1193,1019.0,603
267,218.75,Electronics,19,Online Banking,0,1203,1019.0,603
268,214.39,Books,26,Mobile App,0,1261,,578
268,166.83,Books,26,Mobile App,0,1201,,578
268,164.96,Clothing,26,Mobile App,0,979,,578
268,298.18,Electronics,26,Mobile App,0,1225,,578
268,251.8,Electronics,26,Mobile App,0,992,,578
269,380.93,Books,1,Mobile App,0,1055,1287.0,764
269,380.93,Books,1,Mobile App,0,1055,1157.0,764
269,341.58,Furniture,1,Mobile App,0,950,1287.0,764
269,341.58,Furniture,1,Mobile App,0,950,1157.0,764
269,335.38,Electronics,1,Mobile App,0,1150,1287.0,764
269,335.38,Electronics,1,Mobile App,0,1150,1157.0,764
269,131.9,Electronics,1,Mobile App,0,963,1287.0,764
269,131.9,Electronics,1,Mobile App,0,963,1157.0,764
269,20.92,Electronics,1,Mobile App,0,976,1287.0,764
269,20.92,Electronics,1,Mobile App,0,976,1157.0,764
269,196.16,Clothing,1,Mobile App,0,1148,1287.0,764
269,196.16,Clothing,1,Mobile App,0,1148,1157.0,764
269,495.06,Books,1,Mobile App,0,1000,1287.0,764
269,495.06,Books,1,Mobile App,0,1000,1157.0,764
269,78.45,Furniture,1,Mobile App,0,1001,1287.0,764
269,78.45,Furniture,1,Mobile App,0,1001,1157.0,764
269,143.49,Books,1,Mobile App,0,1211,1287.0,764
269,143.49,Books,1,Mobile App,0,1211,1157.0,764
270,199.25,Furniture,42,Mobile App,0,968,1221.0,829
270,58.28,Furniture,42,Mobile App,0,1256,1221.0,829
270,477.21,Books,42,Mobile App,0,1063,1221.0,829
271,305.18,Furniture,28,Online Banking,1,1263,,630
271,203.01,Books,28,Online Banking,1,1189,,630
271,357.78,Electronics,28,Online Banking,1,937,,630
272,278.76,Groceries,26,Online Banking,1,1206,1054.0,734
272,278.76,Groceries,26,Online Banking,1,1206,944.0,734
272,7.72,Books,26,Online Banking,1,1279,1054.0,734
272,7.72,Books,26,Online Banking,1,1279,944.0,734
272,101.13,Electronics,26,Online Banking,1,1111,1054.0,734
272,101.13,Electronics,26,Online Banking,1,1111,944.0,734
272,24.07,Clothing,26,Online Banking,1,1158,1054.0,734
272,24.07,Clothing,26,Online Banking,1,1158,944.0,734
272,252.9,Books,26,Online Banking,1,1035,1054.0,734
272,252.9,Books,26,Online Banking,1,1035,944.0,734
272,377.43,Groceries,26,Online Banking,1,1034,1054.0,734
272,377.43,Groceries,26,Online Banking,1,1034,944.0,734
272,120.92,Books,26,Online Banking,1,1123,1054.0,734
272,120.92,Books,26,Online Banking,1,1123,944.0,734
272,7.11,Books,26,Online Banking,1,1239,1054.0,734
272,7.11,Books,26,Online Banking,1,1239,944.0,734
273,230.04,Electronics,40,Mobile App,0,975,,689
273,345.79,Clothing,40,Mobile App,0,1047,,689
273,273.82,Books,40,Mobile App,0,1110,,689
273,31.8,Books,40,Mobile App,0,959,,689
273,389.51,Clothing,40,Mobile App,0,1185,,689
273,267.26,Clothing,40,Mobile App,0,1146,,689
273,24.61,Electronics,40,Mobile App,0,1028,,689
274,331.14,Clothing,35,Online Banking,0,1228,1137.0,907
274,203.76,Furniture,35,Online Banking,0,1063,1137.0,907
274,267.86,Electronics,35,Online Banking,0,1147,1137.0,907
274,314.57,Books,35,Online Banking,0,1288,1137.0,907
275,84.12,Groceries,3,Website,0,1294,1159.0,765
275,84.12,Groceries,3,Website,0,1294,1146.0,765
275,197.17,Clothing,3,Website,0,1139,1159.0,765
275,197.17,Clothing,3,Website,0,1139,1146.0,765
275,324.5,Groceries,3,Website,0,1147,1159.0,765
275,324.5,Groceries,3,Website,0,1147,1146.0,765
276,499.86,Books,26,Online Banking,1,1051,,778
276,301.46,Electronics,26,Online Banking,1,1221,,778
276,337.18,Groceries,26,Online Banking,1,1043,,778
276,285.56,Furniture,26,Online Banking,1,1224,,778
276,473.78,Groceries,26,Online Banking,1,1023,,778
276,66.59,Books,26,Online Banking,1,1130,,778
276,105.27,Books,26,Online Banking,1,1024,,778
277,78.86,Electronics,33,Mobile App,0,1272,,744
277,80.51,Electronics,33,Mobile App,0,1125,,744
277,243.28,Furniture,33,Mobile App,0,1108,,744
277,273.12,Groceries,33,Mobile App,0,986,,744
277,335.68,Clothing,33,Mobile App,0,1061,,744
277,206.33,Electronics,33,Mobile App,0,1117,,744
278,147.82,Books,22,Online Banking,0,1109,1078.0,878
278,259.55,Furniture,22,Online Banking,0,1142,1078.0,878
